account_id,cardholder_id,product_id,open_date,credit_limit
15220,15220,2,2023-04-05,"$13,200.00"
15221,15221,4,Jun 06 2023,49700
15222,15222,3,2019-09-08,"$35,800.00"
15223,15223,3,2024-03-31,8300
15224,15224,4,02/08/2023,50000.00
15225,15225,3,2022-05-27,"$26,400.00"
15226,15226,4,2021-11-25,"$12,200.00"
15227,15227,3,Jun 13 2022,8900.00
15228,15228,3,09/22/2021,"$50,000.00"
15229,15229,4,2020-01-28,50000
15230,15230,4,2021-04-23,"$40,600.00"
15231,15231,4,11/30/2020,"$11,500.00"
15232,15232,2,05/23/2020,"$24,000.00"
15233,15233,4,04/30/2025,50000
15234,15234,2,09/20/2024,"$8,800.00"
15235,15235,3,07/05/2022,"$28,500.00"
15236,15236,4,Feb 14 2019,30600
15237,15237,2,2022-11-26,50000
15238,15238,3,2020-09-09,"$21,300.00"
15239,15239,3,04/09/2023,25700.00
15240,15240,3,2018-11-25,"$38,300.00"
15241,15241,2,2018-12-02,10400.00
15242,15242,4,12/14/2023,"$10,700.00"
15243,15243,4,07/06/2020,15400
15244,15244,4,2018-10-18,22100
15245,15245,2,2022-07-06,"$7,600.00"
15246,15246,3,2019-03-01,11100.00
15247,15247,2,May 29 2024,4900
15248,15248,2,2023-02-03,7700.00
15249,15249,4,2021-02-08,17100
15250,15250,4,2018-10-24,"$37,600.00"
15251,15251,4,01/07/2024,"$33,200.00"
15252,15252,3,2020-12-03,"$19,000.00"
15253,15253,1,Nov 20 2022,1500
15254,15254,2,Nov 04 2022,8000
15255,15255,4,03/02/2025,"$35,500.00"
15256,15256,4,10/15/2019,18600
15257,15257,2,Aug 30 2023,23000
15258,15258,2,Nov 11 2019,5800
15259,15259,4,Jan 14 2022,"$50,000.00"
15260,15260,3,May 12 2019,11300
15261,15261,2,2018-06-21,6500
15262,15262,3,07/23/2020,21700
15263,15263,4,2021-02-16,19400
15264,15264,1,Jun 05 2019,1500
15265,15265,4,Sep 02 2021,14000.00
15266,15266,3,01/13/2024,"$8,200.00"
15267,15267,3,2019-04-06,11600
15268,15268,4,2023-08-27,36600.00
15269,15269,2,2023-07-17,9100.00
15270,15270,3,2021-01-15,17400
15271,15271,4,07/23/2018,13000.00
15272,15272,4,01/15/2025,10200
15273,15273,2,Jun 11 2025,"$50,000.00"
15274,15274,3,01/05/2020,"$28,900.00"
15275,15275,4,Jul 17 2018,"$22,300.00"
15276,15276,3,Jan 15 2024,6900
15277,15277,2,2022-04-07,"$15,500.00"
15278,15278,4,2020-12-27,30400
15279,15279,3,Aug 05 2024,"$15,000.00"
15280,15280,3,2018-12-01,"$27,800.00"
15281,15281,1,2019-04-25,1500.00
15282,15282,3,2019-01-31,"$17,500.00"
15283,15283,3,08/03/2018,16000.00
15284,15284,4,Apr 20 2025,"$37,600.00"
15285,15285,4,2018-07-22,15400
15286,15286,2,08/06/2021,4500
15287,15287,4,Aug 29 2019,8200
15288,15288,4,03/20/2023,6100.00
15289,15289,3,2024-09-23,28300
15290,15290,3,2022-02-13,10300
15291,15291,1,Aug 30 2024,1500
15292,15292,3,2022-10-15,"$22,300.00"
15293,15293,3,2024-02-01,17100
15294,15294,4,2022-11-03,31800
15295,15295,2,2021-08-18,"$11,800.00"
15296,15296,4,09/08/2025,43000.00
15297,15297,3,2025-05-25,34400
15298,15298,4,2021-03-17,34200.00
15299,15299,3,Nov 15 2024,9600.00
15300,15300,4,06/16/2019,50000.00
15301,15301,3,2022-12-19,"$16,600.00"
15302,15302,4,Feb 10 2022,12100.00
15303,15303,4,02/19/2019,50000.00
15304,15304,2,11/24/2023,5900
15305,15305,1,Jun 07 2018,1500
15306,15306,3,07/22/2023,"$9,600.00"
15307,15307,2,2022-03-03,13200
15308,15308,1,Jan 31 2019,1500
15309,15309,4,2018-08-20,19400
15310,15310,4,2024-06-12,19900.00
15311,15311,2,Sep 11 2020,18400.00
15312,15312,3,2018-08-01,50000
15313,15313,4,2022-01-08,"$29,800.00"
15314,15314,3,2022-04-19,25800.00
15315,15315,4,09/04/2022,50000
15316,15316,4,2023-12-11,50000
15317,15317,1,10/21/2024,1500
15318,15318,4,2018-06-17,"$21,800.00"
15319,15319,2,2018-10-27,"$14,300.00"
15320,15320,3,05/26/2020,"$23,700.00"
15321,15321,3,2024-01-18,9600.00
15322,15322,3,2020-07-14,14600
15323,15323,2,10/10/2025,7800
15324,15324,4,01/21/2019,"$50,000.00"
15325,15325,2,2018-07-01,15100.00
15326,15326,3,Jan 25 2025,"$3,100.00"
15327,15327,4,2019-11-13,28200
15328,15328,2,Dec 06 2024,"$17,700.00"
15329,15329,4,Sep 06 2024,"$19,800.00"
15330,15330,3,Jun 10 2023,"$44,000.00"
15331,15331,2,2020-10-20,"$20,300.00"
15332,15332,4,04/23/2024,29900
15333,15333,3,Apr 24 2022,31700
15334,15334,4,Nov 16 2023,"$27,900.00"
15335,15335,3,03/31/2022,11600
15336,15336,2,2025-09-17,22100
15337,15337,2,2018-11-25,"$10,600.00"
15338,15338,1,2023-04-20,"$1,500.00"
15339,15339,3,11/04/2020,18000.00
15340,15340,3,2025-04-16,33400
15341,15341,3,05/12/2021,28200
15342,15342,4,2024-05-25,"$17,800.00"
15343,15343,2,01/29/2024,"$26,500.00"
15344,15344,4,2024-02-17,17700
15345,15345,4,Mar 29 2020,43300
15346,15346,4,03/25/2025,"$36,600.00"
15347,15347,2,Dec 01 2021,"$7,800.00"
15348,15348,3,2023-05-02,"$30,900.00"
15349,15349,3,05/08/2025,"$11,700.00"
15350,15350,4,12/06/2023,"$7,500.00"
15351,15351,4,05/22/2021,40000
15352,15352,3,2025-02-25,12800
15353,15353,2,Mar 13 2021,9100
15354,15354,3,Mar 28 2021,9500
15355,15355,2,2023-10-11,19200
15356,15356,4,Jan 26 2021,40000
15357,15357,3,2021-03-03,5200
15358,15358,2,Jun 09 2020,"$16,300.00"
15359,15359,3,04/26/2019,"$12,100.00"
15360,15360,3,03/01/2020,"$7,100.00"
15361,15361,4,2023-07-03,"$23,700.00"
15362,15362,3,06/01/2023,"$29,700.00"
15363,15363,4,05/05/2024,"$33,300.00"
15364,15364,3,2018-06-05,"$7,800.00"
15365,15365,4,2018-12-06,"$10,600.00"
15366,15366,4,Dec 01 2019,20400.00
15367,15367,4,2025-08-04,7400.00
15368,15368,4,2021-07-05,50000
15369,15369,4,01/16/2023,"$50,000.00"
15370,15370,3,2025-10-23,23300
15371,15371,2,2025-06-28,13500
15372,15372,4,09/29/2020,50000
15373,15373,2,02/26/2022,"$31,100.00"
15374,15374,4,07/25/2018,50000
15375,15375,2,01/16/2023,"$43,300.00"
15376,15376,3,2020-01-02,9500
15377,15377,4,2025-11-08,38000.00
15378,15378,2,Sep 29 2021,"$23,800.00"
15379,15379,3,2022-09-04,"$25,500.00"
15380,15380,2,Nov 13 2019,38700
15381,15381,1,2025-10-17,1500.00
15382,15382,4,2022-07-14,22400
15383,15383,2,Feb 07 2023,10200
15384,15384,3,2020-07-08,11400
15385,15385,2,01/14/2019,18600
15386,15386,4,Oct 02 2021,14200.00
15387,15387,4,2023-12-15,50000.00
15388,15388,2,07/22/2024,19200
15389,15389,3,Sep 25 2025,"$15,400.00"
15390,15390,3,2022-10-31,"$26,500.00"
15391,15391,1,Nov 18 2023,"$1,500.00"
15392,15392,2,2025-10-07,6700.00
15393,15393,3,2022-03-28,19500.00
15394,15394,4,07/08/2022,15100
15395,15395,4,Jan 06 2019,"$50,000.00"
15396,15396,3,Jan 03 2020,9400.00
15397,15397,2,2021-04-15,9400.00
15398,15398,4,Feb 27 2023,33100.00
15399,15399,1,Dec 24 2022,1500.00
15400,15400,3,2019-06-10,24800
15401,15401,4,2024-06-25,"$19,600.00"
15402,15402,3,Jan 22 2021,9100
15403,15403,2,2023-07-05,"$11,100.00"
15404,15404,3,04/09/2019,50000.00
15405,15405,4,Mar 06 2021,"$48,000.00"
15406,15406,2,2025-09-01,16800
15407,15407,4,2022-09-22,31400
15408,15408,4,07/30/2024,7500
15409,15409,3,11/28/2023,11800
15410,15410,3,2022-11-28,7600
15411,15411,2,2020-03-26,"$8,700.00"
15412,15412,2,06/22/2021,"$6,400.00"
15413,15413,1,Jun 27 2018,1500.00
15414,15414,3,05/12/2025,17100
15415,15415,4,2022-04-06,"$26,700.00"
15416,15416,3,Jul 21 2025,15000
15417,15417,4,2025-09-06,32600
15418,15418,2,09/02/2021,7200
15419,15419,3,Mar 25 2020,11700
15420,15420,4,2023-11-09,"$34,800.00"
15421,15421,2,05/20/2024,50000
15422,15422,2,2022-02-09,41500
15423,15423,4,09/12/2024,"$20,100.00"
15424,15424,2,2020-07-29,11000
15425,15425,3,2023-08-19,24000.00
15426,15426,4,2022-09-22,"$21,100.00"
15427,15427,2,2023-04-23,20400
15428,15428,3,2019-02-02,39400
15429,15429,4,02/08/2025,26600.00
15430,15430,3,09/21/2022,18100.00
15431,15431,4,2023-09-16,22300
15432,15432,1,2021-08-21,1500.00
15433,15433,2,10/03/2019,22700
15434,15434,3,09/18/2022,34900
15435,15435,1,2021-04-10,1500.00
15436,15436,3,08/12/2023,18500
15437,15437,2,2021-11-07,"$15,600.00"
15438,15438,4,03/29/2025,31800
15439,15439,4,2025-03-12,"$19,900.00"
15440,15440,3,2019-01-09,"$39,700.00"
15441,15441,2,Jan 10 2024,"$44,200.00"
15442,15442,3,Aug 26 2023,"$39,200.00"
15443,15443,3,2021-12-16,27100
15444,15444,4,2025-09-15,27900
15445,15445,3,Jan 06 2020,"$9,500.00"
15446,15446,3,Feb 10 2021,16200
15447,15447,2,2022-02-17,"$18,700.00"
15448,15448,1,2020-04-18,1500.00
15449,15449,3,2020-01-07,19100
15450,15450,3,12/13/2023,50000
15451,15451,4,2020-12-20,"$40,700.00"
15452,15452,4,Jan 13 2025,"$14,600.00"
15453,15453,1,Feb 02 2019,1500
15454,15454,4,02/01/2024,43300.00
15455,15455,3,2021-04-04,"$16,700.00"
15456,15456,2,10/11/2019,16400
15457,15457,3,2025-07-10,"$35,500.00"
15458,15458,3,2024-10-10,11100
15459,15459,2,08/16/2021,14100
15460,15460,2,2018-07-01,6900.00
15461,15461,2,09/03/2025,11200.00
15462,15462,4,2020-08-11,"$17,100.00"
15463,15463,3,Jan 19 2020,"$48,700.00"
15464,15464,2,04/02/2019,"$15,000.00"
15465,15465,4,2025-03-11,17100.00
15466,15466,4,02/25/2025,25800
15467,15467,4,2020-11-23,39000
15468,15468,2,2023-09-13,6700
15469,15469,2,04/19/2021,8100
15470,15470,4,06/15/2020,"$15,200.00"
15471,15471,4,2019-06-01,50000
15472,15472,3,Jul 23 2022,46700
15473,15473,4,2021-01-09,"$19,500.00"
15474,15474,2,2020-11-07,"$9,800.00"
15475,15475,3,Mar 09 2025,"$10,400.00"
15476,15476,3,08/29/2022,25300
15477,15477,3,2022-06-28,"$23,400.00"
15478,15478,2,09/12/2020,21500.00
15479,15479,2,Aug 06 2018,"$12,100.00"
15480,15480,3,02/12/2021,"$23,200.00"
15481,15481,3,2020-07-28,23000.00
15482,15482,3,2022-04-04,"$17,200.00"
15483,15483,3,Apr 04 2025,33400
15484,15484,1,2022-02-07,"$1,500.00"
15485,15485,4,10/19/2022,"$8,900.00"
15486,15486,3,2023-03-16,12100
15487,15487,3,Oct 04 2024,"$50,000.00"
15488,15488,4,05/29/2024,"$36,000.00"
15489,15489,4,08/19/2020,"$26,300.00"
15490,15490,1,2021-04-27,"$1,500.00"
15491,15491,4,2024-01-30,"$27,600.00"
15492,15492,3,2021-03-26,32400.00
15493,15493,4,2021-12-18,27000
15494,15494,4,2021-12-22,22100.00
15495,15495,4,06/21/2024,46600.00
15496,15496,4,06/12/2022,"$19,800.00"
15497,15497,3,Jan 06 2024,21300
15498,15498,3,10/24/2022,"$14,200.00"
15499,15499,4,11/06/2022,17000.00
15500,15500,4,2018-08-06,"$43,200.00"
15501,15501,3,2019-11-08,"$8,300.00"
15502,15502,4,06/15/2019,24700
15503,15503,4,2021-01-24,48900.00
15504,15504,4,2018-06-12,"$17,600.00"
15505,15505,4,2021-12-05,"$19,200.00"
15506,15506,1,Nov 27 2018,1500.00
15507,15507,2,05/26/2024,18400.00
15508,15508,3,2019-11-24,"$32,700.00"
15509,15509,2,2019-09-20,"$13,800.00"
15510,15510,3,2020-03-24,15400.00
15511,15511,2,2019-05-03,"$6,500.00"
15512,15512,4,2025-02-13,"$14,400.00"
15513,15513,1,08/11/2022,"$1,500.00"
15514,15514,4,2025-05-06,25000
15515,15515,3,2021-11-01,32600
15516,15516,2,01/04/2020,9000
15517,15517,2,2023-09-22,"$10,500.00"
15518,15518,4,2025-01-25,"$33,300.00"
15519,15519,1,04/12/2021,"$1,500.00"
15520,15520,4,Mar 13 2023,"$39,200.00"
15521,15521,1,2023-08-16,1500
15522,15522,3,02/29/2020,33400.00
15523,15523,4,2022-01-07,18700.00
15524,15524,1,2023-02-22,1500
15525,15525,3,2025-06-29,21000
15526,15526,3,Nov 15 2018,22900
15527,15527,3,2021-05-08,34800
15528,15528,4,06/17/2020,"$12,000.00"
15529,15529,4,2018-12-15,"$31,200.00"
15530,15530,3,Aug 14 2020,11200
15531,15531,4,2025-06-12,"$12,800.00"
15532,15532,4,12/25/2019,29900
15533,15533,4,2018-11-07,"$50,000.00"
15534,15534,4,2023-11-19,13800
15535,15535,3,11/22/2021,15200.00
15536,15536,4,2023-10-04,"$15,600.00"
15537,15537,3,2022-12-31,20500
15538,15538,3,2024-08-01,39400
15539,15539,3,06/28/2023,"$20,500.00"
15540,15540,3,2021-02-25,"$11,300.00"
15541,15541,2,2018-12-28,"$11,300.00"
15542,15542,2,2025-08-13,6800.00
15543,15543,3,02/20/2021,10400
15544,15544,4,Jun 08 2022,"$22,400.00"
15545,15545,2,11/01/2020,15100
15546,15546,2,2020-07-04,22600
15547,15547,4,2022-10-04,34000
15548,15548,4,2018-12-02,22600.00
15549,15549,3,11/09/2023,7300
15550,15550,4,Sep 23 2019,29300
15551,15551,4,10/02/2024,"$41,200.00"
15552,15552,1,07/12/2023,"$1,500.00"
15553,15553,4,2019-02-28,46800
15554,15554,4,06/28/2022,50000
15555,15555,3,05/04/2022,8000
15556,15556,2,2021-02-15,"$18,800.00"
15557,15557,3,2019-09-29,4500
15558,15558,3,2021-04-23,"$21,700.00"
15559,15559,4,Aug 29 2018,20300
15560,15560,4,2020-12-01,50000.00
15561,15561,4,2019-05-10,"$37,900.00"
15562,15562,3,Oct 13 2022,26600.00
15563,15563,4,2019-07-15,"$12,900.00"
15564,15564,2,06/09/2023,14700
15565,15565,4,03/28/2023,10700
15566,15566,4,Sep 15 2023,19700.00
15567,15567,3,2025-03-08,"$21,400.00"
15568,15568,3,09/18/2018,"$16,700.00"
15569,15569,3,2024-11-12,7600.00
15570,15570,1,2022-12-09,"$1,500.00"
15571,15571,4,2025-11-14,"$33,200.00"
15572,15572,4,09/12/2020,"$37,600.00"
15573,15573,2,2023-05-24,6900
15574,15574,1,02/06/2020,"$1,500.00"
15575,15575,3,May 18 2019,14900
15576,15576,4,2024-07-08,"$49,400.00"
15577,15577,3,10/10/2023,14600.00
15578,15578,3,12/20/2024,"$24,800.00"
15579,15579,4,2019-04-29,"$25,900.00"
15580,15580,3,07/18/2023,"$10,300.00"
15581,15581,2,Feb 15 2023,"$13,900.00"
15582,15582,4,11/05/2021,"$17,800.00"
15583,15583,2,Aug 26 2018,9500
15584,15584,3,01/10/2023,"$15,400.00"
15585,15585,2,2025-09-26,"$17,600.00"
15586,15586,2,Aug 20 2018,6100
15587,15587,2,2020-03-18,4600
15588,15588,3,2021-11-07,22200.00
15589,15589,3,2024-01-14,33900
15590,15590,3,Mar 05 2020,20000
15591,15591,4,05/05/2023,50000.00
15592,15592,3,2022-05-05,19300
15593,15593,4,04/25/2022,11000
15594,15594,4,01/01/2020,"$22,600.00"
15595,15595,4,03/08/2019,23000
15596,15596,4,2019-01-20,11500
15597,15597,3,2021-12-20,"$3,800.00"
15598,15598,4,2018-08-18,30900
15599,15599,3,2025-02-18,14700.00
15600,15600,4,05/12/2021,19900
15601,15601,2,03/03/2019,"$19,200.00"
15602,15602,3,2024-03-23,"$17,900.00"
15603,15603,4,2019-12-26,"$23,300.00"
15604,15604,2,07/02/2019,"$12,200.00"
15605,15605,3,2022-11-11,"$33,500.00"
15606,15606,4,01/15/2024,23000
15607,15607,4,07/22/2025,"$17,000.00"
15608,15608,1,01/19/2022,"$1,500.00"
15609,15609,3,2021-04-14,23000
15610,15610,2,03/16/2022,6800
15611,15611,2,01/03/2021,"$8,200.00"
15612,15612,3,2019-11-24,"$30,000.00"
15613,15613,2,2022-10-05,20300
15614,15614,3,2020-04-12,"$11,300.00"
15615,15615,4,2021-06-04,50000.00
15616,15616,2,2020-02-23,26600
15617,15617,3,2023-01-06,13200
15618,15618,3,2022-05-28,50000
15619,15619,2,2021-05-03,17200
15620,15620,4,Oct 17 2022,"$44,000.00"
15621,15621,3,Jul 29 2021,11800.00
15622,15622,3,2023-03-16,10000.00
15623,15623,4,2024-05-17,28500.00
15624,15624,3,2021-08-10,17400.00
15625,15625,3,2025-05-01,"$41,900.00"
15626,15626,4,Oct 12 2018,24700
15627,15627,2,Feb 11 2025,10400
15628,15628,3,Mar 23 2020,3800
15629,15629,3,Oct 19 2019,"$50,000.00"
15630,15630,2,07/04/2022,11700
15631,15631,4,2023-05-09,"$49,100.00"
15632,15632,4,2022-10-31,41100
15633,15633,1,2022-09-16,1500.00
15634,15634,4,2019-08-31,13100
15635,15635,4,11/29/2022,"$50,000.00"
15636,15636,4,2020-10-19,14800
15637,15637,2,08/25/2020,"$10,100.00"
15638,15638,3,2024-01-12,"$44,800.00"
15639,15639,2,2018-07-06,5400.00
15640,15640,3,09/06/2021,8900.00
15641,15641,3,Sep 03 2019,"$11,300.00"
15642,15642,4,08/02/2018,"$50,000.00"
15643,15643,4,2023-12-05,"$50,000.00"
15644,15644,4,2019-09-25,"$47,900.00"
15645,15645,4,2022-04-10,"$13,400.00"
15646,15646,4,08/01/2022,"$45,800.00"
15647,15647,3,Jun 13 2020,10300.00
15648,15648,2,May 25 2022,"$15,000.00"
15649,15649,2,Oct 23 2021,11600
15650,15650,4,10/28/2019,"$19,800.00"
15651,15651,3,2020-02-17,20100.00
15652,15652,1,2023-10-14,1500
15653,15653,2,Jul 18 2024,32400.00
15654,15654,4,2025-11-25,50000
15655,15655,3,2024-01-10,"$32,400.00"
15656,15656,1,2025-05-05,"$1,500.00"
15657,15657,4,Oct 18 2019,"$21,500.00"
15658,15658,4,2021-03-25,23600.00
15659,15659,4,2025-11-13,16100.00
15660,15660,2,2019-10-02,6300
15661,15661,3,2021-09-27,"$23,400.00"
15662,15662,3,Jun 28 2020,20700.00
15663,15663,2,2025-08-04,27400
15664,15664,3,08/07/2022,"$23,900.00"
15665,15665,3,2020-02-27,"$40,300.00"
15666,15666,3,2025-06-15,"$12,600.00"
15667,15667,4,2023-02-20,27800.00
15668,15668,4,May 19 2023,19700
15669,15669,3,04/29/2023,15600
15670,15670,4,Jan 27 2022,"$50,000.00"
15671,15671,2,2022-02-10,"$7,800.00"
15672,15672,2,2024-09-28,50000.00
15673,15673,3,2022-08-16,7100
15674,15674,2,2022-06-06,"$13,100.00"
15675,15675,3,2020-05-22,"$19,400.00"
15676,15676,2,2022-04-13,24300
15677,15677,3,Jul 13 2025,"$21,400.00"
15678,15678,4,2020-11-01,"$33,900.00"
15679,15679,4,Jul 16 2022,28900
15680,15680,3,Jun 25 2023,15900
15681,15681,3,2020-05-25,"$21,000.00"
15682,15682,4,2020-01-18,50000
15683,15683,3,2025-02-10,"$13,500.00"
15684,15684,3,08/05/2018,8800
15685,15685,4,04/26/2019,37000
15686,15686,3,2019-10-05,33300.00
15687,15687,2,Aug 22 2025,"$11,800.00"
15688,15688,4,2023-07-16,"$16,700.00"
15689,15689,4,2023-11-12,8600
15690,15690,3,May 19 2020,15700
15691,15691,4,2018-11-05,"$21,200.00"
15692,15692,1,2021-02-05,1500
15693,15693,4,05/20/2021,35800.00
15694,15694,4,2020-11-24,28000.00
15695,15695,3,2023-10-27,50000
15696,15696,3,10/18/2023,25300
15697,15697,2,2025-02-28,"$8,000.00"
15698,15698,4,05/06/2021,"$15,700.00"
15699,15699,2,2018-09-01,16800.00
15700,15700,3,May 10 2023,"$40,200.00"
15701,15701,3,2024-03-12,27000.00
15702,15702,4,2020-08-03,24800.00
15703,15703,2,2021-04-18,8900
15704,15704,4,Jul 09 2019,43700.00
15705,15705,1,09/29/2024,"$1,500.00"
15706,15706,3,02/19/2021,"$20,900.00"
15707,15707,4,2020-10-28,25000.00
15708,15708,4,Aug 18 2021,11500
15709,15709,3,07/20/2020,50000
15710,15710,3,2020-04-28,16400
15711,15711,2,10/30/2021,10500.00
15712,15712,3,2024-03-03,"$12,000.00"
15713,15713,4,2020-12-25,42900
15714,15714,4,12/15/2021,50000
15715,15715,2,2020-12-16,18700
15716,15716,3,2019-02-09,23700
15717,15717,3,2022-04-06,"$50,000.00"
15718,15718,4,06/13/2021,25400.00
15719,15719,1,2019-08-14,"$1,500.00"
15720,15720,3,Mar 17 2021,19500
15721,15721,3,08/21/2024,44200.00
15722,15722,4,04/28/2021,21200
15723,15723,4,02/05/2025,40700
15724,15724,3,Mar 04 2022,6800
15725,15725,4,May 19 2024,15100.00
15726,15726,4,2021-05-01,18800
15727,15727,2,02/04/2019,50000.00
15728,15728,4,2022-10-26,"$23,500.00"
15729,15729,2,2021-08-26,12400
15730,15730,4,2025-04-23,39800.00
15731,15731,4,Nov 18 2025,23900.00
15732,15732,1,Nov 16 2019,1500
15733,15733,3,01/17/2024,7000
15734,15734,4,2019-08-19,30700
15735,15735,4,03/30/2023,"$30,800.00"
15736,15736,4,2021-07-11,"$13,700.00"
15737,15737,2,2022-01-20,48300
15738,15738,3,2023-04-06,"$13,100.00"
15739,15739,3,02/26/2024,31600
15740,15740,4,Apr 24 2024,50000.00
15741,15741,3,02/03/2022,"$22,700.00"
15742,15742,4,09/06/2022,36100
15743,15743,3,2019-09-16,11300
15744,15744,2,03/18/2024,24900.00
15745,15745,3,2020-04-24,17600.00
15746,15746,3,2019-09-20,14900
15747,15747,4,2019-10-16,"$13,800.00"
15748,15748,4,2023-04-22,14300
15749,15749,4,2022-05-28,37400.00
15750,15750,3,Feb 03 2022,27200
15751,15751,4,2024-02-02,"$37,000.00"
15752,15752,4,12/12/2019,"$26,000.00"
15753,15753,2,08/14/2024,8800
15754,15754,2,2023-01-10,"$23,600.00"
15755,15755,4,2020-01-20,19300.00
15756,15756,4,12/20/2022,50000
15757,15757,3,Oct 19 2024,18300.00
15758,15758,4,2019-10-17,"$37,800.00"
15759,15759,3,06/20/2023,14500
15760,15760,4,2020-10-22,40200
15761,15761,3,2025-10-18,25900
15762,15762,4,2022-12-10,38400
15763,15763,3,12/04/2020,5800
15764,15764,4,2023-03-05,8000.00
15765,15765,4,2025-07-26,"$33,500.00"
15766,15766,3,Aug 14 2022,"$3,700.00"
15767,15767,3,2020-03-12,15400
15768,15768,2,03/16/2023,38200
15769,15769,4,07/07/2025,"$50,000.00"
15770,15770,3,05/20/2023,23000
15771,15771,4,May 12 2020,"$44,300.00"
15772,15772,3,2023-06-18,34200.00
15773,15773,3,11/28/2018,5400.00
15774,15774,4,2019-01-11,30000
15775,15775,3,2018-09-19,30700
15776,15776,4,11/07/2021,24300.00
15777,15777,3,Jan 14 2020,11800
15778,15778,4,2019-08-11,36200
15779,15779,3,2023-02-04,41900
15780,15780,4,2022-06-21,"$24,100.00"
15781,15781,3,Dec 07 2019,"$17,900.00"
15782,15782,2,Apr 19 2022,"$5,300.00"
15783,15783,4,2018-09-03,25700
15784,15784,2,Apr 22 2022,"$17,900.00"
15785,15785,4,Jun 23 2021,50000.00
15786,15786,4,2018-11-25,15800
15787,15787,4,2025-10-10,50000.00
15788,15788,3,2021-08-12,12300
15789,15789,1,2023-04-04,1500
15790,15790,4,2025-03-27,"$34,200.00"
15791,15791,2,2021-01-15,"$20,900.00"
15792,15792,4,2024-11-19,50000.00
15793,15793,2,09/26/2022,10600
15794,15794,4,2023-08-09,"$40,300.00"
15795,15795,4,2024-06-26,49800
15796,15796,3,2023-10-31,"$12,700.00"
15797,15797,4,2024-09-19,12400
15798,15798,4,Aug 20 2024,"$30,700.00"
15799,15799,4,2021-05-28,"$29,600.00"
15800,15800,3,2024-06-02,34700.00
15801,15801,2,2024-06-04,7500.00
15802,15802,3,2024-03-10,"$36,500.00"
15803,15803,4,10/31/2021,"$12,800.00"
15804,15804,4,Nov 19 2019,41700
15805,15805,2,2022-12-08,27600
15806,15806,3,2022-02-22,10100
15807,15807,3,2023-06-09,20900
15808,15808,2,2025-04-06,"$41,400.00"
15809,15809,4,2019-10-08,40500
15810,15810,3,07/01/2025,17600.00
15811,15811,3,2021-06-02,44900.00
15812,15812,3,08/13/2020,11500
15813,15813,4,06/17/2021,"$27,400.00"
15814,15814,2,2022-04-01,16500.00
15815,15815,4,2025-06-10,"$43,400.00"
15816,15816,3,2022-04-16,"$18,000.00"
15817,15817,4,Sep 02 2022,50000
15818,15818,4,Jul 08 2025,"$34,200.00"
15819,15819,2,Apr 19 2020,15400.00
15820,15820,4,Dec 21 2021,36200
15821,15821,3,2024-07-23,21700
15822,15822,4,Dec 26 2018,"$50,000.00"
15823,15823,3,2019-04-13,19900
15824,15824,2,2021-01-15,9100
15825,15825,3,06/24/2023,10700.00
15826,15826,4,2020-07-06,"$20,800.00"
15827,15827,2,11/04/2021,43700
15828,15828,2,2020-04-16,"$15,500.00"
15829,15829,2,Dec 19 2022,14200
15830,15830,4,2019-02-14,30600
15831,15831,4,06/21/2019,30000.00
15832,15832,3,Mar 20 2019,34100
15833,15833,4,2019-08-13,50000
15834,15834,3,2023-09-09,16300
15835,15835,2,01/18/2025,44500
15836,15836,3,2021-04-30,50000
15837,15837,3,2018-07-08,"$30,500.00"
15838,15838,4,2025-08-13,50000.00
15839,15839,2,Nov 26 2019,6200
15840,15840,2,2018-10-29,"$50,000.00"
15841,15841,3,2023-12-19,8300
15842,15842,2,2023-11-26,22300
15843,15843,4,01/19/2023,"$31,300.00"
15844,15844,3,Mar 24 2020,"$8,700.00"
15845,15845,3,03/01/2019,21600.00
15846,15846,4,04/29/2020,"$25,600.00"
15847,15847,4,May 26 2025,"$37,900.00"
15848,15848,4,2022-08-15,"$16,400.00"
15849,15849,3,2019-10-02,"$19,400.00"
15850,15850,2,2024-05-11,13700.00
15851,15851,1,2019-04-20,1500
15852,15852,3,Aug 05 2020,"$12,200.00"
15853,15853,4,Nov 14 2018,35300
15854,15854,4,2024-04-07,"$29,200.00"
15855,15855,3,Dec 16 2018,13800
15856,15856,4,2024-08-09,"$25,600.00"
15857,15857,2,Feb 04 2019,21900
15858,15858,2,2023-04-30,16200.00
15859,15859,1,Apr 21 2025,1500.00
15860,15860,3,2025-07-14,"$19,200.00"
15861,15861,2,2023-12-08,25800.00
15862,15862,3,2018-10-29,"$18,600.00"
15863,15863,4,Feb 20 2023,36000.00
15864,15864,2,Nov 21 2020,"$27,700.00"
15865,15865,3,2019-09-08,"$6,900.00"
15866,15866,4,2024-05-14,"$50,000.00"
15867,15867,2,2022-11-14,"$5,300.00"
15868,15868,3,2019-12-31,9700.00
15869,15869,4,05/04/2022,"$39,100.00"
